,img1,img2,distance
859,sandersonimale.png,californicusmale1.png,[0.02134126]
860,sitkensismale1.png,californicusmale1.png,[0.0654474]
861,sitkensismale2.png,californicusmale1.png,[0.04837906]
862,sylvicolamale1.png,californicusmale1.png,[0.0337822]
863,sylvicolamale2.png,californicusmale1.png,[0.02243544]
864,sylvicolamale3.png,californicusmale1.png,[0.01685428]
865,ternariusmale.png,californicusmale1.png,[0.03679754]
866,terricolamale.png,californicusmale1.png,[0.01985024]
867,vagansmale.png,californicusmale1.png,[0.02957726]
868,vandykeimale.png,californicusmale1.png,[0.05052705]
869,vosnesenskiimale.png,californicusmale1.png,[0.01365509]
870,affinismale.png,caliginosusmale.png,[0.03132432]
871,appositusmale.png,caliginosusmale.png,[0.08286672]
872,auricomusmale1.png,caliginosusmale.png,[0.06999631]
873,auricomusmale2.png,caliginosusmale.png,[0.04242321]
874,balteatusmale1.png,caliginosusmale.png,[0.08086848]
875,balteatusmale2.png,caliginosusmale.png,[0.04681703]
876,balteatusmale3.png,caliginosusmale.png,[0.04275261]
877,bifariusmale1.png,caliginosusmale.png,[0.03530032]
878,bifariusmale2.png,caliginosusmale.png,[0.04830698]
879,bifariusmale3.png,caliginosusmale.png,[0.03065222]
880,bifariusmale4.png,caliginosusmale.png,[0.0394172]
881,bifariusmale5.png,caliginosusmale.png,[0.03479936]
882,bimaculatusmale.png,caliginosusmale.png,[0.0358702]
883,borealismale.png,caliginosusmale.png,[0.07387014]
884,californicusmale1.png,caliginosusmale.png,[0.01558771]
885,caliginosusmale.png,caliginosusmale.png,[0.]
886,centralismale1.png,caliginosusmale.png,[0.09362844]
887,centralismale2.png,caliginosusmale.png,[0.04628584]
888,crotchiimale1.png,caliginosusmale.png,[0.06437723]
889,crotchiimale2.png,caliginosusmale.png,[0.04836965]
890,crotchiimale3.png,caliginosusmale.png,[0.04156795]
891,fervidusmale1.png,caliginosusmale.png,[0.08806914]
892,flavifronsmale1.png,caliginosusmale.png,[0.05282884]
893,flavifronsmale2.png,caliginosusmale.png,[0.04230535]
894,flavifronsmale3.png,caliginosusmale.png,[0.04393688]
895,flavifronsmale4.png,caliginosusmale.png,[0.04588789]
896,franklinimale.png,caliginosusmale.png,[0.0288779]
897,fraternusmale1.png,caliginosusmale.png,[0.03507568]
898,fraternusmale2.png,caliginosusmale.png,[0.04414081]
899,frigidusmale.png,caliginosusmale.png,[0.05166322]
900,griseocollismale.png,caliginosusmale.png,[0.03363132]
901,huntiimale.png,caliginosusmale.png,[0.05173649]
902,impatiensmale.png,caliginosusmale.png,[0.02704474]
903,melanopygusmale1.png,caliginosusmale.png,[0.04650778]
904,melanopygusmale2.png,caliginosusmale.png,[0.05427323]
905,melanopygusmale3.png,caliginosusmale.png,[0.04951692]
906,melanopygusmale4.png,caliginosusmale.png,[0.02126038]
907,melanopygusmale5.png,caliginosusmale.png,[0.02627956]
908,mixtusmale.png,caliginosusmale.png,[0.04485216]
909,morrisonimale.png,caliginosusmale.png,[0.06583999]
910,nevadensismale.png,caliginosusmale.png,[0.06426623]
911,occidentalismale.png,caliginosusmale.png,[0.03723535]
912,pensylvanicusmale.png,caliginosusmale.png,[0.10088429]
913,perplexusmale.png,caliginosusmale.png,[0.04565243]
914,rufocinctusmale1.png,caliginosusmale.png,[0.05960156]
915,rufocinctusmale2.png,caliginosusmale.png,[0.05833269]
916,rufocinctusmale3.png,caliginosusmale.png,[0.04229325]
917,sandersonimale.png,caliginosusmale.png,[0.03487272]
918,sitkensismale1.png,caliginosusmale.png,[0.08891732]
919,sitkensismale2.png,caliginosusmale.png,[0.06517091]
920,sylvicolamale1.png,caliginosusmale.png,[0.04804705]
921,sylvicolamale2.png,caliginosusmale.png,[0.03260279]
922,sylvicolamale3.png,caliginosusmale.png,[0.02773201]
923,ternariusmale.png,caliginosusmale.png,[0.04415078]
924,terricolamale.png,caliginosusmale.png,[0.02971187]
925,vagansmale.png,caliginosusmale.png,[0.03703443]
926,vandykeimale.png,caliginosusmale.png,[0.07126059]
927,vosnesenskiimale.png,caliginosusmale.png,[0.00292698]
928,affinismale.png,centralismale1.png,[0.06637464]
929,appositusmale.png,centralismale1.png,[0.04754462]
930,auricomusmale1.png,centralismale1.png,[0.03697782]
931,auricomusmale2.png,centralismale1.png,[0.06863448]
932,balteatusmale1.png,centralismale1.png,[0.05294408]
933,balteatusmale2.png,centralismale1.png,[0.04655917]
934,balteatusmale3.png,centralismale1.png,[0.06108718]
935,bifariusmale1.png,centralismale1.png,[0.08073173]
936,bifariusmale2.png,centralismale1.png,[0.07410067]
937,bifariusmale3.png,centralismale1.png,[0.07110645]
938,bifariusmale4.png,centralismale1.png,[0.04703766]
939,bifariusmale5.png,centralismale1.png,[0.0649903]
940,bimaculatusmale.png,centralismale1.png,[0.07035287]
941,borealismale.png,centralismale1.png,[0.04367067]
942,californicusmale1.png,centralismale1.png,[0.0800664]
943,caliginosusmale.png,centralismale1.png,[0.09362844]
944,centralismale1.png,centralismale1.png,[0.]
945,centralismale2.png,centralismale1.png,[0.04779055]
946,crotchiimale1.png,centralismale1.png,[0.06970962]
947,crotchiimale2.png,centralismale1.png,[0.07091584]
948,crotchiimale3.png,centralismale1.png,[0.07749661]
949,fervidusmale1.png,centralismale1.png,[0.039614]
950,flavifronsmale1.png,centralismale1.png,[0.03339509]
951,flavifronsmale2.png,centralismale1.png,[0.04515887]
952,flavifronsmale3.png,centralismale1.png,[0.04520121]
953,flavifronsmale4.png,centralismale1.png,[0.0460667]
954,franklinimale.png,centralismale1.png,[0.10100427]
955,fraternusmale1.png,centralismale1.png,[0.06158195]
956,fraternusmale2.png,centralismale1.png,[0.07776427]
957,frigidusmale.png,centralismale1.png,[0.07330526]
958,griseocollismale.png,centralismale1.png,[0.06929928]
959,huntiimale.png,centralismale1.png,[0.03931355]
960,impatiensmale.png,centralismale1.png,[0.07810878]
961,melanopygusmale1.png,centralismale1.png,[0.04130404]
962,melanopygusmale2.png,centralismale1.png,[0.03524665]
963,melanopygusmale3.png,centralismale1.png,[0.0420656]
964,melanopygusmale4.png,centralismale1.png,[0.08357157]
965,melanopygusmale5.png,centralismale1.png,[0.08097943]
966,mixtusmale.png,centralismale1.png,[0.05965358]
967,morrisonimale.png,centralismale1.png,[0.05041512]
968,nevadensismale.png,centralismale1.png,[0.06981502]
969,occidentalismale.png,centralismale1.png,[0.10528664]
970,pensylvanicusmale.png,centralismale1.png,[0.01592949]
971,perplexusmale.png,centralismale1.png,[0.06001106]
972,rufocinctusmale1.png,centralismale1.png,[0.03500263]
973,rufocinctusmale2.png,centralismale1.png,[0.02942454]
974,rufocinctusmale3.png,centralismale1.png,[0.07715265]
975,sandersonimale.png,centralismale1.png,[0.06367183]
976,sitkensismale1.png,centralismale1.png,[0.03066697]
977,sitkensismale2.png,centralismale1.png,[0.05959276]
978,sylvicolamale1.png,centralismale1.png,[0.04909781]
979,sylvicolamale2.png,centralismale1.png,[0.05367125]
980,sylvicolamale3.png,centralismale1.png,[0.07099592]
981,ternariusmale.png,centralismale1.png,[0.05487482]
982,terricolamale.png,centralismale1.png,[0.07145591]
983,vagansmale.png,centralismale1.png,[0.06500614]
984,vandykeimale.png,centralismale1.png,[0.03648993]
985,vosnesenskiimale.png,centralismale1.png,[0.08930389]
986,affinismale.png,centralismale2.png,[0.02358888]
987,appositusmale.png,centralismale2.png,[0.03230104]
988,auricomusmale1.png,centralismale2.png,[0.02771981]
989,auricomusmale2.png,centralismale2.png,[0.01413448]
990,balteatusmale1.png,centralismale2.png,[0.0432285]
991,balteatusmale2.png,centralismale2.png,[0.02696186]
992,balteatusmale3.png,centralismale2.png,[0.02708883]
993,bifariusmale1.png,centralismale2.png,[0.03719433]
994,bifariusmale2.png,centralismale2.png,[0.03297809]
995,bifariusmale3.png,centralismale2.png,[0.03617275]
996,bifariusmale4.png,centralismale2.png,[0.01485473]
997,bifariusmale5.png,centralismale2.png,[0.0308907]
998,bimaculatusmale.png,centralismale2.png,[0.03651679]
999,borealismale.png,centralismale2.png,[0.02983657]
1000,californicusmale1.png,centralismale2.png,[0.0357589]
1001,caliginosusmale.png,centralismale2.png,[0.04628584]
1002,centralismale1.png,centralismale2.png,[0.04779055]
1003,centralismale2.png,centralismale2.png,[0.]
1004,crotchiimale1.png,centralismale2.png,[0.03108512]
1005,crotchiimale2.png,centralismale2.png,[0.0311436]
1006,crotchiimale3.png,centralismale2.png,[0.01811545]
1007,fervidusmale1.png,centralismale2.png,[0.04117803]
1008,flavifronsmale1.png,centralismale2.png,[0.01418877]
1009,flavifronsmale2.png,centralismale2.png,[0.0104051]
1010,flavifronsmale3.png,centralismale2.png,[0.0142172]
1011,flavifronsmale4.png,centralismale2.png,[0.01561672]
1012,franklinimale.png,centralismale2.png,[0.07234271]
1013,fraternusmale1.png,centralismale2.png,[0.0178082]
1014,fraternusmale2.png,centralismale2.png,[0.02024523]
1015,frigidusmale.png,centralismale2.png,[0.02929893]
1016,griseocollismale.png,centralismale2.png,[0.03406697]
1017,huntiimale.png,centralismale2.png,[0.01390931]
1018,impatiensmale.png,centralismale2.png,[0.03685095]
1019,melanopygusmale1.png,centralismale2.png,[0.01337164]
1020,melanopygusmale2.png,centralismale2.png,[0.02436525]
1021,melanopygusmale3.png,centralismale2.png,[0.01942911]
1022,melanopygusmale4.png,centralismale2.png,[0.03281308]
1023,melanopygusmale5.png,centralismale2.png,[0.02992139]
1024,mixtusmale.png,centralismale2.png,[0.03047103]
1025,morrisonimale.png,centralismale2.png,[0.02931114]
1026,nevadensismale.png,centralismale2.png,[0.03520765]
1027,occidentalismale.png,centralismale2.png,[0.07638878]
1028,pensylvanicusmale.png,centralismale2.png,[0.05504323]
1029,perplexusmale.png,centralismale2.png,[0.02711753]
1030,rufocinctusmale1.png,centralismale2.png,[0.00869965]
1031,rufocinctusmale2.png,centralismale2.png,[0.02286395]
1032,rufocinctusmale3.png,centralismale2.png,[0.01788973]
1033,sandersonimale.png,centralismale2.png,[0.01795906]
1034,sitkensismale1.png,centralismale2.png,[0.04686083]
1035,sitkensismale2.png,centralismale2.png,[0.04318757]
1036,sylvicolamale1.png,centralismale2.png,[0.0107281]
1037,sylvicolamale2.png,centralismale2.png,[0.01165172]
1038,sylvicolamale3.png,centralismale2.png,[0.02762052]
1039,ternariusmale.png,centralismale2.png,[0.00459292]
1040,terricolamale.png,centralismale2.png,[0.02569059]
1041,vagansmale.png,centralismale2.png,[0.01684007]
1042,vandykeimale.png,centralismale2.png,[0.02680902]
1043,vosnesenskiimale.png,centralismale2.png,[0.04595254]
1044,affinismale.png,crotchiimale1.png,[0.05336205]
1045,appositusmale.png,crotchiimale1.png,[0.03649924]
1046,auricomusmale1.png,crotchiimale1.png,[0.06556971]
1047,auricomusmale2.png,crotchiimale1.png,[0.02604579]
1048,balteatusmale1.png,crotchiimale1.png,[0.02616366]
1049,balteatusmale2.png,crotchiimale1.png,[0.0251932]
1050,balteatusmale3.png,crotchiimale1.png,[0.02266631]
1051,bifariusmale1.png,crotchiimale1.png,[0.05287512]
1052,bifariusmale2.png,crotchiimale1.png,[0.03160573]
1053,bifariusmale3.png,crotchiimale1.png,[0.05914794]
1054,bifariusmale4.png,crotchiimale1.png,[0.0385929]
1055,bifariusmale5.png,crotchiimale1.png,[0.05058771]
1056,bimaculatusmale.png,crotchiimale1.png,[0.07654263]
1057,borealismale.png,crotchiimale1.png,[0.03252725]
1058,californicusmale1.png,crotchiimale1.png,[0.04473186]
1059,caliginosusmale.png,crotchiimale1.png,[0.06437723]
1060,centralismale1.png,crotchiimale1.png,[0.06970962]
1061,centralismale2.png,crotchiimale1.png,[0.03108512]
1062,crotchiimale1.png,crotchiimale1.png,[0.]
1063,crotchiimale2.png,crotchiimale1.png,[0.01203545]
1064,crotchiimale3.png,crotchiimale1.png,[0.02738791]
1065,fervidusmale1.png,crotchiimale1.png,[0.07131682]
1066,flavifronsmale1.png,crotchiimale1.png,[0.05687486]
1067,flavifronsmale2.png,crotchiimale1.png,[0.04731921]
1068,flavifronsmale3.png,crotchiimale1.png,[0.05309249]
1069,flavifronsmale4.png,crotchiimale1.png,[0.0414172]
1070,franklinimale.png,crotchiimale1.png,[0.10554463]
1071,fraternusmale1.png,crotchiimale1.png,[0.04138578]
1072,fraternusmale2.png,crotchiimale1.png,[0.03181346]
1073,frigidusmale.png,crotchiimale1.png,[0.00918602]
1074,griseocollismale.png,crotchiimale1.png,[0.07453205]
1075,huntiimale.png,crotchiimale1.png,[0.04183734]
1076,impatiensmale.png,crotchiimale1.png,[0.07286178]
1077,melanopygusmale1.png,crotchiimale1.png,[0.04722249]
1078,melanopygusmale2.png,crotchiimale1.png,[0.06170847]
1079,melanopygusmale3.png,crotchiimale1.png,[0.06100602]
1080,melanopygusmale4.png,crotchiimale1.png,[0.03574902]
1081,melanopygusmale5.png,crotchiimale1.png,[0.03478609]
1082,mixtusmale.png,crotchiimale1.png,[0.02384439]
1083,morrisonimale.png,crotchiimale1.png,[0.07279421]
1084,nevadensismale.png,crotchiimale1.png,[0.00763612]
1085,occidentalismale.png,crotchiimale1.png,[0.07384399]
1086,pensylvanicusmale.png,crotchiimale1.png,[0.07317895]
1087,perplexusmale.png,crotchiimale1.png,[0.05473967]
1088,rufocinctusmale1.png,crotchiimale1.png,[0.0304423]
1089,rufocinctusmale2.png,crotchiimale1.png,[0.053518]
1090,rufocinctusmale3.png,crotchiimale1.png,[0.02802104]
1091,sandersonimale.png,crotchiimale1.png,[0.03353923]
1092,sitkensismale1.png,crotchiimale1.png,[0.04875383]
1093,sitkensismale2.png,crotchiimale1.png,[0.02732519]
1094,sylvicolamale1.png,crotchiimale1.png,[0.0300536]
1095,sylvicolamale2.png,crotchiimale1.png,[0.02984863]
1096,sylvicolamale3.png,crotchiimale1.png,[0.0386486]
1097,ternariusmale.png,crotchiimale1.png,[0.03067711]
1098,terricolamale.png,crotchiimale1.png,[0.04056785]
1099,vagansmale.png,crotchiimale1.png,[0.03973877]
1100,vandykeimale.png,crotchiimale1.png,[0.05558743]
1101,vosnesenskiimale.png,crotchiimale1.png,[0.0553049]
1102,affinismale.png,crotchiimale2.png,[0.04431517]
1103,appositusmale.png,crotchiimale2.png,[0.04566619]
1104,auricomusmale1.png,crotchiimale2.png,[0.06057905]
1105,auricomusmale2.png,crotchiimale2.png,[0.02358053]
1106,balteatusmale1.png,crotchiimale2.png,[0.0295566]
1107,balteatusmale2.png,crotchiimale2.png,[0.01533626]
1108,balteatusmale3.png,crotchiimale2.png,[0.01583172]
1109,bifariusmale1.png,crotchiimale2.png,[0.04238454]
1110,bifariusmale2.png,crotchiimale2.png,[0.02472805]
1111,bifariusmale3.png,crotchiimale2.png,[0.04567744]
1112,bifariusmale4.png,crotchiimale2.png,[0.02912876]
1113,bifariusmale5.png,crotchiimale2.png,[0.03769562]
1114,bimaculatusmale.png,crotchiimale2.png,[0.06609069]
1115,borealismale.png,crotchiimale2.png,[0.03900209]
1116,californicusmale1.png,crotchiimale2.png,[0.03512896]
1117,caliginosusmale.png,crotchiimale2.png,[0.04836965]
1118,centralismale1.png,crotchiimale2.png,[0.07091584]
1119,centralismale2.png,crotchiimale2.png,[0.0311436]
1120,crotchiimale1.png,crotchiimale2.png,[0.01203545]
1121,crotchiimale2.png,crotchiimale2.png,[0.]
1122,crotchiimale3.png,crotchiimale2.png,[0.02784545]
1123,fervidusmale1.png,crotchiimale2.png,[0.06890412]
1124,flavifronsmale1.png,crotchiimale2.png,[0.04958877]
1125,flavifronsmale2.png,crotchiimale2.png,[0.03862589]
1126,flavifronsmale3.png,crotchiimale2.png,[0.04383313]
1127,flavifronsmale4.png,crotchiimale2.png,[0.03304474]
1128,franklinimale.png,crotchiimale2.png,[0.08385117]
1129,fraternusmale1.png,crotchiimale2.png,[0.03462821]
1130,fraternusmale2.png,crotchiimale2.png,[0.03309609]
1131,frigidusmale.png,crotchiimale2.png,[0.00598213]
1132,griseocollismale.png,crotchiimale2.png,[0.06357582]
1133,huntiimale.png,crotchiimale2.png,[0.03807221]
1134,impatiensmale.png,crotchiimale2.png,[0.06224241]
1135,melanopygusmale1.png,crotchiimale2.png,[0.04078507]
1136,melanopygusmale2.png,crotchiimale2.png,[0.05301292]
1137,melanopygusmale3.png,crotchiimale2.png,[0.05212675]
1138,melanopygusmale4.png,crotchiimale2.png,[0.02516985]
1139,melanopygusmale5.png,crotchiimale2.png,[0.0237802]
1140,mixtusmale.png,crotchiimale2.png,[0.01262088]
1141,morrisonimale.png,crotchiimale2.png,[0.0666889]
1142,nevadensismale.png,crotchiimale2.png,[0.01173719]
1143,occidentalismale.png,crotchiimale2.png,[0.05983185]
1144,pensylvanicusmale.png,crotchiimale2.png,[0.07552423]
1145,perplexusmale.png,crotchiimale2.png,[0.04913057]
1146,rufocinctusmale1.png,crotchiimale2.png,[0.03352259]
1147,rufocinctusmale2.png,crotchiimale2.png,[0.04494792]
1148,rufocinctusmale3.png,crotchiimale2.png,[0.02880811]
1149,sandersonimale.png,crotchiimale2.png,[0.02293072]
1150,sitkensismale1.png,crotchiimale2.png,[0.05083767]
1151,sitkensismale2.png,crotchiimale2.png,[0.02482909]
1152,sylvicolamale1.png,crotchiimale2.png,[0.02901077]
1153,sylvicolamale2.png,crotchiimale2.png,[0.02491673]
1154,sylvicolamale3.png,crotchiimale2.png,[0.02546501]
1155,ternariusmale.png,crotchiimale2.png,[0.0305335]
1156,terricolamale.png,crotchiimale2.png,[0.03180045]
1157,vagansmale.png,crotchiimale2.png,[0.03527107]
1158,vandykeimale.png,crotchiimale2.png,[0.05213885]
1159,vosnesenskiimale.png,crotchiimale2.png,[0.04109262]
1160,affinismale.png,crotchiimale3.png,[0.0178773]
1161,appositusmale.png,crotchiimale3.png,[0.04820011]
1162,auricomusmale1.png,crotchiimale3.png,[0.05083817]
1163,auricomusmale2.png,crotchiimale3.png,[0.02012502]
1164,balteatusmale1.png,crotchiimale3.png,[0.04952722]
1165,balteatusmale2.png,crotchiimale3.png,[0.03097234]
1166,balteatusmale3.png,crotchiimale3.png,[0.02140475]
1167,bifariusmale1.png,crotchiimale3.png,[0.04722669]
1168,bifariusmale2.png,crotchiimale3.png,[0.03981774]
1169,bifariusmale3.png,crotchiimale3.png,[0.04565283]
1170,bifariusmale4.png,crotchiimale3.png,[0.03724916]
1171,bifariusmale5.png,crotchiimale3.png,[0.04746453]
1172,bimaculatusmale.png,crotchiimale3.png,[0.04014372]
1173,borealismale.png,crotchiimale3.png,[0.04463801]
1174,californicusmale1.png,crotchiimale3.png,[0.03430764]
1175,caliginosusmale.png,crotchiimale3.png,[0.04156795]
1176,centralismale1.png,crotchiimale3.png,[0.07749661]
1177,centralismale2.png,crotchiimale3.png,[0.01811545]
1178,crotchiimale1.png,crotchiimale3.png,[0.02738791]
1179,crotchiimale2.png,crotchiimale3.png,[0.02784545]
1180,crotchiimale3.png,crotchiimale3.png,[0.]
1181,fervidusmale1.png,crotchiimale3.png,[0.0664672]
1182,flavifronsmale1.png,crotchiimale3.png,[0.03925347]
1183,flavifronsmale2.png,crotchiimale3.png,[0.03513721]
1184,flavifronsmale3.png,crotchiimale3.png,[0.03935482]
1185,flavifronsmale4.png,crotchiimale3.png,[0.0367398]
1186,franklinimale.png,crotchiimale3.png,[0.07441337]
1187,fraternusmale1.png,crotchiimale3.png,[0.01164128]
1188,fraternusmale2.png,crotchiimale3.png,[0.00345178]
1189,frigidusmale.png,crotchiimale3.png,[0.0209984]
1190,griseocollismale.png,crotchiimale3.png,[0.03753129]
1191,huntiimale.png,crotchiimale3.png,[0.03808122]
1192,impatiensmale.png,crotchiimale3.png,[0.03307305]
1193,melanopygusmale1.png,crotchiimale3.png,[0.03725215]
1194,melanopygusmale2.png,crotchiimale3.png,[0.05158684]
1195,melanopygusmale3.png,crotchiimale3.png,[0.04392562]
1196,melanopygusmale4.png,crotchiimale3.png,[0.02701667]
1197,melanopygusmale5.png,crotchiimale3.png,[0.02861369]
1198,mixtusmale.png,crotchiimale3.png,[0.02894677]
1199,morrisonimale.png,crotchiimale3.png,[0.04602818]
1200,nevadensismale.png,crotchiimale3.png,[0.03098877]
1201,occidentalismale.png,crotchiimale3.png,[0.06366224]
1202,pensylvanicusmale.png,crotchiimale3.png,[0.08064174]
1203,perplexusmale.png,crotchiimale3.png,[0.02272137]
1204,rufocinctusmale1.png,crotchiimale3.png,[0.03218448]
1205,rufocinctusmale2.png,crotchiimale3.png,[0.04912122]
1206,rufocinctusmale3.png,crotchiimale3.png,[0.00021627]
1207,sandersonimale.png,crotchiimale3.png,[0.01583728]
1208,sitkensismale1.png,crotchiimale3.png,[0.06419877]
1209,sitkensismale2.png,crotchiimale3.png,[0.03921022]
1210,sylvicolamale1.png,crotchiimale3.png,[0.03102479]
1211,sylvicolamale2.png,crotchiimale3.png,[0.02107083]
1212,sylvicolamale3.png,crotchiimale3.png,[0.03130226]
1213,ternariusmale.png,crotchiimale3.png,[0.02175339]
1214,terricolamale.png,crotchiimale3.png,[0.02338646]
1215,vagansmale.png,crotchiimale3.png,[0.00817844]
1216,vandykeimale.png,crotchiimale3.png,[0.04913615]
1217,vosnesenskiimale.png,crotchiimale3.png,[0.04071555]
1218,affinismale.png,fervidusmale1.png,[0.05441432]
1219,appositusmale.png,fervidusmale1.png,[0.03565503]
1220,auricomusmale1.png,fervidusmale1.png,[0.0090053]
1221,auricomusmale2.png,fervidusmale1.png,[0.04929687]
1222,balteatusmale1.png,fervidusmale1.png,[0.04727222]
1223,balteatusmale2.png,fervidusmale1.png,[0.04163413]
1224,balteatusmale3.png,fervidusmale1.png,[0.05607383]
1225,bifariusmale1.png,fervidusmale1.png,[0.06693357]
1226,bifariusmale2.png,fervidusmale1.png,[0.05278357]
1227,bifariusmale3.png,fervidusmale1.png,[0.05521736]
1228,bifariusmale4.png,fervidusmale1.png,[0.0411496]
1229,bifariusmale5.png,fervidusmale1.png,[0.05812268]
1230,bimaculatusmale.png,fervidusmale1.png,[0.06029388]
1231,borealismale.png,fervidusmale1.png,[0.03893337]
1232,californicusmale1.png,fervidusmale1.png,[0.06496162]
1233,caliginosusmale.png,fervidusmale1.png,[0.08806914]
1234,centralismale1.png,fervidusmale1.png,[0.039614]
1235,centralismale2.png,fervidusmale1.png,[0.04117803]
1236,crotchiimale1.png,fervidusmale1.png,[0.07131682]
1237,crotchiimale2.png,fervidusmale1.png,[0.06890412]
1238,crotchiimale3.png,fervidusmale1.png,[0.0664672]
1239,fervidusmale1.png,fervidusmale1.png,[0.]
1240,flavifronsmale1.png,fervidusmale1.png,[0.0257853]
1241,flavifronsmale2.png,fervidusmale1.png,[0.04173809]
1242,flavifronsmale3.png,fervidusmale1.png,[0.04185527]
1243,flavifronsmale4.png,fervidusmale1.png,[0.03513522]
1244,franklinimale.png,fervidusmale1.png,[0.09509365]
1245,fraternusmale1.png,fervidusmale1.png,[0.04872219]
1246,fraternusmale2.png,fervidusmale1.png,[0.0630106]
1247,frigidusmale.png,fervidusmale1.png,[0.0732827]
1248,griseocollismale.png,fervidusmale1.png,[0.0652108]
1249,huntiimale.png,fervidusmale1.png,[0.02523433]
1250,impatiensmale.png,fervidusmale1.png,[0.07245843]
1251,melanopygusmale1.png,fervidusmale1.png,[0.0381945]
1252,melanopygusmale2.png,fervidusmale1.png,[0.02434467]
1253,melanopygusmale3.png,fervidusmale1.png,[0.03125156]
1254,melanopygusmale4.png,fervidusmale1.png,[0.07294168]
1255,melanopygusmale5.png,fervidusmale1.png,[0.06441637]
1256,mixtusmale.png,fervidusmale1.png,[0.058046]
1257,morrisonimale.png,fervidusmale1.png,[0.02535017]
1258,nevadensismale.png,fervidusmale1.png,[0.06817429]
1259,occidentalismale.png,fervidusmale1.png,[0.11565167]
1260,pensylvanicusmale.png,fervidusmale1.png,[0.02861931]
1261,perplexusmale.png,fervidusmale1.png,[0.0408268]
1262,rufocinctusmale1.png,fervidusmale1.png,[0.03191359]
1263,rufocinctusmale2.png,fervidusmale1.png,[0.01710681]
1264,rufocinctusmale3.png,fervidusmale1.png,[0.06517018]
1265,sandersonimale.png,fervidusmale1.png,[0.04434192]
1266,sitkensismale1.png,fervidusmale1.png,[0.03312018]
1267,sitkensismale2.png,fervidusmale1.png,[0.05660115]
1268,sylvicolamale1.png,fervidusmale1.png,[0.04020398]
1269,sylvicolamale2.png,fervidusmale1.png,[0.04661655]
1270,sylvicolamale3.png,fervidusmale1.png,[0.05961963]
1271,ternariusmale.png,fervidusmale1.png,[0.0494556]
1272,terricolamale.png,fervidusmale1.png,[0.06134584]
1273,vagansmale.png,fervidusmale1.png,[0.05062781]
1274,vandykeimale.png,fervidusmale1.png,[0.00724524]
1275,vosnesenskiimale.png,fervidusmale1.png,[0.0857341]
1276,affinismale.png,flavifronsmale1.png,[0.02337657]
1277,appositusmale.png,flavifronsmale1.png,[0.04822826]
1278,auricomusmale1.png,flavifronsmale1.png,[0.01086503]
1279,auricomusmale2.png,flavifronsmale1.png,[0.03322023]
1280,balteatusmale1.png,flavifronsmale1.png,[0.05165155]
1281,balteatusmale2.png,flavifronsmale1.png,[0.025105]
1282,balteatusmale3.png,flavifronsmale1.png,[0.03319225]
1283,bifariusmale1.png,flavifronsmale1.png,[0.04689796]
1284,bifariusmale2.png,flavifronsmale1.png,[0.04420169]
1285,bifariusmale3.png,flavifronsmale1.png,[0.033575]
1286,bifariusmale4.png,flavifronsmale1.png,[0.01972464]
1287,bifariusmale5.png,flavifronsmale1.png,[0.03758177]
1288,bimaculatusmale.png,flavifronsmale1.png,[0.0280954]
1289,borealismale.png,flavifronsmale1.png,[0.04568089]
1290,californicusmale1.png,flavifronsmale1.png,[0.04527994]
1291,caliginosusmale.png,flavifronsmale1.png,[0.05282884]
1292,centralismale1.png,flavifronsmale1.png,[0.03339509]
1293,centralismale2.png,flavifronsmale1.png,[0.01418877]
1294,crotchiimale1.png,flavifronsmale1.png,[0.05687486]
1295,crotchiimale2.png,flavifronsmale1.png,[0.04958877]
1296,crotchiimale3.png,flavifronsmale1.png,[0.03925347]
1297,fervidusmale1.png,flavifronsmale1.png,[0.0257853]
1298,flavifronsmale1.png,flavifronsmale1.png,[0.]
1299,flavifronsmale2.png,flavifronsmale1.png,[0.01173094]
1300,flavifronsmale3.png,flavifronsmale1.png,[0.01030309]
1301,flavifronsmale4.png,flavifronsmale1.png,[0.01899659]
1302,franklinimale.png,flavifronsmale1.png,[0.06369733]
1303,fraternusmale1.png,flavifronsmale1.png,[0.02060225]
1304,fraternusmale2.png,flavifronsmale1.png,[0.03877416]
1305,frigidusmale.png,flavifronsmale1.png,[0.05167561]
1306,griseocollismale.png,flavifronsmale1.png,[0.02735338]
1307,huntiimale.png,flavifronsmale1.png,[0.01626327]
1308,impatiensmale.png,flavifronsmale1.png,[0.0347391]
1309,melanopygusmale1.png,flavifronsmale1.png,[0.01490145]
1310,melanopygusmale2.png,flavifronsmale1.png,[0.00870551]
1311,melanopygusmale3.png,flavifronsmale1.png,[0.0059965]
1312,melanopygusmale4.png,flavifronsmale1.png,[0.04789064]
1313,melanopygusmale5.png,flavifronsmale1.png,[0.04300933]
1314,mixtusmale.png,flavifronsmale1.png,[0.03525358]
1315,morrisonimale.png,flavifronsmale1.png,[0.0133873]
1316,nevadensismale.png,flavifronsmale1.png,[0.05917002]
1317,occidentalismale.png,flavifronsmale1.png,[0.08549026]
1318,pensylvanicusmale.png,flavifronsmale1.png,[0.04285641]
1319,perplexusmale.png,flavifronsmale1.png,[0.02083939]
1320,rufocinctusmale1.png,flavifronsmale1.png,[0.02112585]
1321,rufocinctusmale2.png,flavifronsmale1.png,[0.01038969]
1322,rufocinctusmale3.png,flavifronsmale1.png,[0.03864764]
1323,sandersonimale.png,flavifronsmale1.png,[0.02382013]
